timestamp,open,high,low,close,volume_btc,volume_usd
2024-01-01 21:34:00,30141.61,30158.76,30139.84,30145.84,11.693200,352501.30
2024-01-01 21:35:00,30188.04,30200.74,30181.25,30183.88,14.943964,451066.81
2024-01-01 21:36:00,30214.40,30230.02,30199.44,30205.09,13.164818,397644.55
2024-01-01 21:37:00,30271.52,30276.88,30252.93,30265.13,7.331145,221878.05
2024-01-01 21:38:00,30280.99,30282.99,30276.35,30281.53,9.418917,285219.20
2024-01-01 21:39:00,30296.81,30300.39,30283.71,30296.94,17.369475,526241.98
2024-01-01 21:40:00,30331.77,30348.27,30319.29,30326.41,7.699252,233490.71
2024-01-01 21:41:00,30342.96,30351.53,30331.33,30337.14,17.558238,532666.75
2024-01-01 21:42:00,30337.24,30345.50,30337.08,30341.27,14.516298,440442.94
2024-01-01 21:43:00,30318.78,30318.98,30311.02,30314.70,9.198119,278838.24
2024-01-01 21:44:00,30304.44,30306.00,30296.88,30302.92,7.165268,217128.51
2024-01-01 21:45:00,30260.99,30275.05,30259.88,30266.17,12.112285,366592.52
2024-01-01 21:46:00,30284.25,30288.52,30269.55,30280.97,10.924497,330804.35
2024-01-01 21:47:00,30242.42,30248.89,30240.12,30242.75,12.588315,380705.32
2024-01-01 21:48:00,30236.83,30259.52,30218.89,30233.65,19.280145,582909.24
2024-01-01 21:49:00,30202.56,30217.03,30196.69,30209.34,12.647322,382067.19
2024-01-01 21:50:00,30190.94,30199.91,30186.20,30193.83,15.764717,475997.26
2024-01-01 21:51:00,30184.06,30190.46,30165.59,30187.45,11.836999,357328.85
2024-01-01 21:52:00,30195.18,30201.06,30186.21,30197.03,12.940206,390755.73
2024-01-01 21:53:00,30209.23,30210.38,30196.21,30206.72,7.891277,238369.57
2024-01-01 21:54:00,30194.52,30209.30,30178.49,30205.94,8.146145,246061.93
2024-01-01 21:55:00,30177.98,30185.26,30172.54,30178.36,10.368854,312914.98
2024-01-01 21:56:00,30220.50,30229.90,30207.76,30220.79,9.050833,273523.36
2024-01-01 21:57:00,30186.10,30187.59,30183.15,30183.42,12.804307,386477.80
2024-01-01 21:58:00,30188.72,30212.80,30170.74,30180.91,12.776827,385616.29
2024-01-01 21:59:00,30172.85,30187.58,30163.57,30177.72,12.324692,371931.17
2024-01-01 22:00:00,30197.89,30208.69,30195.40,30206.16,13.280468,401151.97
2024-01-01 22:01:00,30197.46,30205.77,30192.13,30194.54,18.250257,551058.03
2024-01-01 22:02:00,30162.73,30175.75,30161.00,30166.13,9.189357,277207.31
2024-01-01 22:03:00,30162.53,30168.89,30147.55,30154.96,6.380202,192394.75
2024-01-01 22:04:00,30193.50,30196.88,30185.01,30192.27,5.782807,174596.05
2024-01-01 22:05:00,30160.73,30164.68,30146.07,30159.23,14.756947,445058.20
2024-01-01 22:06:00,30139.79,30154.75,30136.81,30144.43,19.930770,600801.66
2024-01-01 22:07:00,30140.01,30163.17,30134.13,30146.84,16.336202,492484.85
2024-01-01 22:08:00,30128.16,30145.66,30125.84,30140.66,16.109581,485553.43
2024-01-01 22:09:00,30150.73,30153.90,30132.93,30151.48,15.177145,457613.32
2024-01-01 22:10:00,30136.36,30145.42,30114.30,30132.94,12.860698,387530.64
2024-01-01 22:11:00,30126.65,30130.46,30123.65,30124.86,9.585055,288748.42
2024-01-01 22:12:00,30118.16,30132.19,30111.77,30125.44,7.047532,212310.03
2024-01-01 22:13:00,30141.32,30155.42,30133.28,30144.12,15.261055,460031.10
2024-01-01 22:14:00,30153.68,30175.52,30152.60,30158.90,8.181762,246752.94
2024-01-01 22:15:00,30156.20,30169.89,30152.08,30163.64,8.161582,246183.05
2024-01-01 22:16:00,30141.65,30148.73,30137.69,30139.53,9.918097,298926.74
2024-01-01 22:17:00,30142.44,30147.85,30131.17,30143.57,12.124245,365468.08
2024-01-01 22:18:00,30122.46,30139.21,30115.77,30123.10,10.315088,310722.45
2024-01-01 22:19:00,30132.59,30145.02,30119.79,30125.09,8.936640,269217.08
2024-01-01 22:20:00,30124.39,30126.54,30121.76,30122.89,14.461138,435611.22
2024-01-01 22:21:00,30145.44,30152.02,30133.79,30139.35,11.043412,332841.22
2024-01-01 22:22:00,30141.09,30145.03,30138.95,30139.03,11.004532,331665.92
2024-01-01 22:23:00,30127.73,30135.01,30111.49,30125.67,15.067957,453932.25
2024-01-01 22:24:00,30122.21,30133.66,30112.53,30115.86,10.322708,310877.21
2024-01-01 22:25:00,30111.99,30115.36,30100.12,30102.09,13.771879,414562.32
2024-01-01 22:26:00,30094.65,30104.08,30091.91,30101.45,11.682655,351664.90
2024-01-01 22:27:00,30103.15,30106.44,30088.73,30100.87,12.659433,381060.00
2024-01-01 22:28:00,30135.44,30152.39,30129.92,30144.98,6.041981,182135.38
2024-01-01 22:29:00,30094.43,30108.42,30091.49,30099.23,9.201608,276961.27
2024-01-01 22:30:00,30097.47,30101.35,30094.69,30095.03,19.924845,599638.75
2024-01-01 22:31:00,30103.81,30108.05,30094.75,30101.64,8.506638,256063.77
2024-01-01 22:32:00,30072.14,30073.44,30064.35,30069.39,10.947216,329176.10
2024-01-01 22:33:00,30094.83,30096.14,30092.52,30095.87,13.491115,406026.85
2024-01-01 22:34:00,30064.65,30092.57,30061.82,30076.96,10.269948,308888.88
2024-01-01 22:35:00,30059.83,30074.82,30058.87,30068.41,12.118645,364388.41
2024-01-01 22:36:00,30035.67,30056.86,30033.67,30041.44,11.672502,350658.78
2024-01-01 22:37:00,30003.99,30010.12,29994.79,30007.90,12.271675,368247.19
2024-01-01 22:38:00,29975.27,29985.38,29961.99,29979.00,7.265027,217798.22
2024-01-01 22:39:00,29976.85,29983.48,29975.68,29982.00,12.995084,389618.63
2024-01-01 22:40:00,29999.07,30011.53,29997.51,30002.31,14.567420,437056.27
2024-01-01 22:41:00,29993.35,29995.23,29992.11,29993.68,13.904457,417045.82
2024-01-01 22:42:00,29986.60,29989.91,29966.37,29983.58,9.835997,294918.37
2024-01-01 22:43:00,30016.34,30026.13,30007.80,30012.33,13.834989,415220.25
2024-01-01 22:44:00,29984.80,30003.07,29974.43,29997.10,11.482725,344448.47
2024-01-01 22:45:00,29955.70,29970.39,29948.04,29952.74,10.306247,308700.29
2024-01-01 22:46:00,29945.15,29956.24,29941.28,29952.56,10.910681,326802.84
2024-01-01 22:47:00,29931.69,29958.29,29929.87,29945.45,13.940958,417468.27
2024-01-01 22:48:00,29950.31,29955.82,29944.91,29950.03,15.057392,450969.29
2024-01-01 22:49:00,29990.41,29991.67,29981.59,29989.41,13.239968,397058.78
2024-01-01 22:50:00,29978.32,29981.03,29972.23,29980.03,10.489141,314464.80
2024-01-01 22:51:00,30009.60,30014.34,29999.28,29999.78,13.707285,411215.56
2024-01-01 22:52:00,29983.13,29994.80,29972.18,29988.73,14.883688,446342.88
2024-01-01 22:53:00,29967.54,29980.88,29964.64,29976.79,12.911145,387034.72
2024-01-01 22:54:00,29937.68,29957.36,29932.84,29943.26,13.367045,400252.96
2024-01-01 22:55:00,29939.41,29958.13,29935.45,29946.34,11.069597,331493.92
2024-01-01 22:56:00,29944.49,29957.47,29938.80,29939.28,15.514203,464484.07
2024-01-01 22:57:00,29958.98,29964.11,29953.98,29960.36,9.373346,280828.81
2024-01-01 22:58:00,29927.74,29928.17,29908.86,29923.42,10.068752,301291.48
2024-01-01 22:59:00,29952.47,29956.41,29948.09,29948.32,9.163838,274441.55
2024-01-01 23:00:00,29938.55,29941.21,29930.18,29941.02,12.737568,381375.79
2024-01-01 23:01:00,29981.19,29989.82,29966.06,29985.58,13.503882,404921.67
2024-01-01 23:02:00,29987.58,29996.54,29986.74,29992.13,17.424554,522599.48
2024-01-01 23:03:00,29996.93,29998.10,29985.98,29994.96,19.805481,594064.58
2024-01-01 23:04:00,30001.05,30001.73,29987.79,29999.52,7.919839,237591.41
2024-01-01 23:05:00,29964.25,29968.27,29954.96,29957.64,7.707433,230896.54
2024-01-01 23:06:00,29936.35,29946.74,29929.37,29936.87,9.587914,287032.16
2024-01-01 23:07:00,29929.33,29947.34,29922.86,29929.83,12.120630,362768.44
2024-01-01 23:08:00,29872.48,29877.11,29864.21,29874.44,13.046491,389756.56
2024-01-01 23:09:00,29906.28,29917.57,29899.13,29904.55,6.065282,181379.52
2024-01-01 23:10:00,29904.57,29911.77,29898.16,29909.56,14.634629,437715.35
2024-01-01 23:11:00,29913.48,29927.73,29896.03,29914.76,18.627047,557223.59
2024-01-01 23:12:00,29914.58,29923.78,29909.32,29912.42,12.078414,361294.61
2024-01-01 23:13:00,29906.46,29908.95,29892.70,29897.67,10.775794,322171.16
2024-01-01 23:14:00,29895.80,29907.62,29895.48,29903.76,14.695425,439448.45
2024-01-01 23:15:00,29909.38,29918.00,29898.29,29912.64,13.285968,397418.42
2024-01-01 23:16:00,29930.51,29931.23,29918.78,29927.54,17.396723,520641.05
2024-01-01 23:17:00,29929.14,29929.86,29913.84,29922.70,9.401256,281310.98
2024-01-01 23:18:00,29888.40,29893.65,29883.11,29889.80,13.030569,389481.03
2024-01-01 23:19:00,29847.43,29862.32,29841.44,29851.13,11.721063,349887.03
2024-01-01 23:20:00,29841.44,29844.79,29828.82,29835.61,15.862438,473265.54
2024-01-01 23:21:00,29859.36,29862.27,29842.89,29858.38,14.393604,429769.71
2024-01-01 23:22:00,29832.31,29838.98,29824.35,29831.51,8.914344,265928.31
2024-01-01 23:23:00,29812.50,29819.43,29804.10,29815.58,12.023197,358478.63
2024-01-01 23:24:00,29766.07,29787.55,29760.40,29761.82,12.749323,379443.00
2024-01-01 23:25:00,29754.83,29763.86,29740.74,29749.33,15.402481,458213.51
2024-01-01 23:26:00,29755.62,29759.62,29746.81,29757.52,11.841409,352370.92
2024-01-01 23:27:00,29689.10,29711.91,29682.52,29697.49,10.167668,301954.24
2024-01-01 23:28:00,29725.59,29730.06,29719.95,29721.11,5.633477,167433.17
2024-01-01 23:29:00,29774.67,29785.29,29773.54,29776.57,10.394140,309501.83
2024-01-01 23:30:00,29769.05,29783.10,29758.71,29769.89,13.190446,392678.17
2024-01-01 23:31:00,29812.50,29815.34,29803.11,29815.05,16.936700,504968.52
2024-01-01 23:32:00,29789.94,29805.67,29779.81,29786.71,12.666718,377299.82
2024-01-01 23:33:00,29757.59,29769.59,29756.88,29758.87,8.453483,251566.09
2024-01-01 23:34:00,29733.68,29748.92,29727.30,29732.35,9.550658,283963.53
2024-01-01 23:35:00,29769.65,29779.33,29768.79,29772.28,14.992023,446346.67
2024-01-01 23:36:00,29708.18,29721.45,29699.86,29711.39,8.341199,247828.58
2024-01-01 23:37:00,29669.88,29681.66,29666.29,29671.61,7.493126,222333.11
2024-01-01 23:38:00,29658.73,29664.56,29656.82,29659.69,9.109994,270199.60
2024-01-01 23:39:00,29643.58,29646.97,29634.06,29637.44,15.165614,449469.99
2024-01-01 23:40:00,29646.00,29652.17,29644.04,29647.53,17.236637,511023.73
2024-01-01 23:41:00,29652.99,29665.50,29646.16,29652.76,9.890647,293284.98
2024-01-01 23:42:00,29658.32,29666.70,29656.91,29664.72,12.421096,368468.31
2024-01-01 23:43:00,29655.80,29663.77,29651.36,29660.58,9.976338,295904.00
2024-01-01 23:44:00,29662.49,29666.43,29657.19,29660.02,13.423650,398145.79
2024-01-01 23:45:00,29678.75,29682.40,29671.06,29675.13,13.004978,385924.41
2024-01-01 23:46:00,29655.52,29661.18,29655.05,29658.45,9.970364,295705.49
2024-01-01 23:47:00,29668.67,29676.14,29658.03,29672.45,15.965697,473741.33
2024-01-01 23:48:00,29686.96,29687.10,29674.02,29684.64,6.992271,207563.06
2024-01-01 23:49:00,29684.63,29689.10,29676.32,29686.48,13.247259,393264.52
2024-01-01 23:50:00,29665.65,29670.53,29659.28,29662.48,13.793424,409147.18
2024-01-01 23:51:00,29656.80,29659.53,29649.26,29649.50,15.815053,468908.36
2024-01-01 23:52:00,29650.02,29656.96,29648.16,29654.17,10.669475,316394.48
2024-01-01 23:53:00,29646.21,29647.75,29627.56,29641.47,11.517318,341390.22
2024-01-01 23:54:00,29614.72,29623.40,29610.09,29615.95,15.353602,454711.46
2024-01-01 23:55:00,29618.10,29623.90,29615.86,29616.12,11.982745,354882.46
2024-01-01 23:56:00,29640.01,29654.84,29631.18,29642.34,9.963120,295330.18
2024-01-01 23:57:00,29653.77,29666.08,29651.34,29658.25,11.940637,354138.37
2024-01-01 23:58:00,29649.64,29658.57,29642.02,29656.06,13.178201,390813.55
2024-01-01 23:59:00,29661.84,29667.88,29651.84,29665.63,13.707867,406652.55
2024-01-02 00:00:00,29685.58,29689.77,29678.91,29686.74,11.642345,345623.27
2024-01-02 00:01:00,29724.83,29730.18,29717.56,29728.42,11.707947,348058.81
2024-01-02 00:02:00,29697.37,29709.58,29694.45,29695.68,11.883657,352893.22
2024-01-02 00:03:00,29683.76,29696.93,29679.90,29694.40,9.260710,274991.24
2024-01-02 00:04:00,29720.47,29726.01,29710.56,29725.24,13.008385,386677.31
2024-01-02 00:05:00,29691.15,29692.09,29684.16,29690.05,8.105292,240646.48
2024-01-02 00:06:00,29674.98,29684.86,29661.13,29679.10,10.824257,321254.15
2024-01-02 00:07:00,29692.12,29704.41,29682.35,29691.25,12.177061,361552.18
2024-01-02 00:08:00,29714.10,29716.50,29712.53,29716.22,10.684809,317512.12
2024-01-02 00:09:00,29770.17,29774.23,29765.02,29771.53,10.332507,307614.50
2024-01-02 00:10:00,29764.28,29775.45,29763.98,29767.86,10.751297,320043.08
2024-01-02 00:11:00,29820.12,29826.31,29815.19,29821.03,17.249586,514400.47
2024-01-02 00:12:00,29787.06,29795.53,29777.00,29780.93,7.825483,233050.12
2024-01-02 00:13:00,29762.25,29774.05,29759.55,29769.19,11.561037,344162.72
2024-01-02 00:14:00,29776.86,29777.49,29765.17,29775.54,12.503817,372307.89
2024-01-02 00:15:00,29806.33,29811.44,29794.81,29805.67,3.621074,107928.53
2024-01-02 00:16:00,29789.08,29795.04,29778.83,29794.85,5.221851,155584.28
2024-01-02 00:17:00,29804.10,29826.51,29786.19,29811.68,14.269811,425407.03
2024-01-02 00:18:00,29744.05,29745.87,29725.41,29737.35,9.220807,274202.33
2024-01-02 00:19:00,29742.87,29759.44,29741.25,29742.28,14.390156,427996.08
2024-01-02 00:20:00,29720.99,29726.25,29718.19,29718.36,15.402467,457736.12
2024-01-02 00:21:00,29742.45,29744.52,29726.05,29734.37,11.567801,343961.32
2024-01-02 00:22:00,29753.01,29756.54,29745.37,29751.30,11.049147,328726.48
2024-01-02 00:23:00,29734.26,29745.10,29724.88,29743.28,9.688378,288164.08
2024-01-02 00:24:00,29736.96,29741.56,29729.98,29733.69,11.457913,340685.98
2024-01-02 00:25:00,29736.27,29753.03,29723.30,29740.72,10.198340,303306.01
2024-01-02 00:26:00,29703.87,29717.10,29696.41,29709.67,12.911911,383608.65
2024-01-02 00:27:00,29718.44,29719.88,29712.51,29714.20,11.100688,329848.06
2024-01-02 00:28:00,29761.26,29767.59,29750.79,29753.21,11.223233,333927.19
2024-01-02 00:29:00,29743.82,29755.84,29741.64,29746.64,14.824239,440971.28
2024-01-02 00:30:00,29785.77,29786.92,29770.28,29781.04,11.764610,350362.34
2024-01-02 00:31:00,29771.32,29787.46,29763.22,29777.96,9.144980,272318.89
2024-01-02 00:32:00,29756.49,29758.30,29737.92,29746.53,11.074522,329428.62
2024-01-02 00:33:00,29766.32,29772.79,29748.08,29760.95,14.180499,422025.05
2024-01-02 00:34:00,29778.38,29782.38,29767.58,29772.26,7.763359,231132.77
2024-01-02 00:35:00,29787.87,29793.42,29787.05,29791.38,10.986131,327292.03
2024-01-02 00:36:00,29786.23,29799.21,29777.92,29781.28,9.658810,287651.69
2024-01-02 00:37:00,29829.95,29834.41,29826.85,29829.50,14.564559,434453.45
2024-01-02 00:38:00,29827.80,29838.12,29821.11,29827.33,15.339598,457539.31
2024-01-02 00:39:00,29842.86,29856.47,29833.16,29837.81,12.930507,385818.06
2024-01-02 00:40:00,29864.99,29866.60,29847.45,29854.59,9.719176,290161.99
2024-01-02 00:41:00,29827.81,29829.04,29815.96,29821.09,15.441492,460482.11
2024-01-02 00:42:00,29853.16,29858.91,29850.84,29854.75,6.923089,206687.12
2024-01-02 00:43:00,29870.64,29872.12,29861.57,29867.25,12.049503,359885.50
2024-01-02 00:44:00,29878.51,29879.41,29858.57,29871.57,14.573874,435344.50
2024-01-02 00:45:00,29864.77,29870.40,29855.04,29864.98,20.327515,607080.92
2024-01-02 00:46:00,29860.10,29863.99,29857.87,29858.62,11.502523,343449.42
2024-01-02 00:47:00,29867.21,29881.51,29865.32,29874.52,12.200605,364487.25
2024-01-02 00:48:00,29882.43,29892.01,29871.10,29879.50,9.959514,297585.33
2024-01-02 00:49:00,29906.82,29908.32,29896.68,29906.36,6.497856,194327.25
2024-01-02 00:50:00,29944.63,29954.83,29933.94,29943.65,17.394280,520848.15
2024-01-02 00:51:00,29980.04,29986.87,29975.74,29981.30,7.892514,236627.81
2024-01-02 00:52:00,30040.40,30061.89,30040.16,30045.36,12.796500,384475.48
2024-01-02 00:53:00,30045.99,30060.31,30037.55,30039.00,10.120226,304001.49
2024-01-02 00:54:00,30024.90,30042.71,30008.68,30021.54,12.031591,361206.96
2024-01-02 00:55:00,30026.81,30032.68,30013.04,30029.23,10.829327,325196.33
2024-01-02 00:56:00,30026.81,30031.40,30009.77,30025.35,16.694729,501265.10
2024-01-02 00:57:00,29975.14,29978.74,29964.69,29972.56,13.656349,409315.71
2024-01-02 00:58:00,29966.26,29981.15,29965.53,29967.82,9.807663,293914.30
2024-01-02 00:59:00,29938.66,29944.33,29935.29,29944.25,14.612443,437558.61
2024-01-02 01:00:00,29923.25,29937.02,29923.04,29930.70,6.505468,194713.24
2024-01-02 01:01:00,29962.38,29964.66,29961.35,29963.56,13.984013,419010.77
2024-01-02 01:02:00,29976.13,29985.71,29960.40,29979.94,5.670305,169995.39
2024-01-02 01:03:00,29950.11,29961.75,29947.89,29954.56,12.939325,387591.79
2024-01-02 01:04:00,29934.28,29942.01,29928.18,29932.69,9.710687,290666.98
2024-01-02 01:05:00,29909.50,29916.18,29907.15,29914.52,9.532352,285155.72
2024-01-02 01:06:00,29905.01,29906.18,29891.43,29902.89,11.212339,335281.36
2024-01-02 01:07:00,29914.22,29922.23,29902.22,29910.92,7.865689,235269.99
2024-01-02 01:08:00,29920.10,29923.13,29919.13,29921.11,12.609843,377300.51
2024-01-02 01:09:00,29934.83,29942.82,29929.97,29936.86,7.829899,234402.54
2024-01-02 01:10:00,29938.60,29967.31,29930.51,29930.87,12.073718,361376.87
2024-01-02 01:11:00,29890.41,29890.95,29885.30,29889.85,17.309351,517373.88
2024-01-02 01:12:00,29890.13,29903.85,29884.25,29895.10,10.099654,301930.19
2024-01-02 01:13:00,29863.27,29872.78,29858.51,29871.70,14.435159,431202.78
2024-01-02 01:14:00,29885.94,29895.45,29876.17,29877.71,13.131962,392352.97
2024-01-02 01:15:00,29835.73,29845.46,29833.93,29836.69,9.489731,283142.17
2024-01-02 01:16:00,29860.94,29862.70,29847.81,29853.01,8.352040,249333.53
2024-01-02 01:17:00,29858.26,29870.33,29844.99,29862.89,17.188873,513309.47
2024-01-02 01:18:00,29908.95,29912.64,29902.11,29908.40,8.011719,239617.71
2024-01-02 01:19:00,29919.77,29934.83,29912.86,29926.90,11.376115,340451.92
2024-01-02 01:20:00,29971.57,29975.65,29968.12,29970.30,14.568072,436609.41
2024-01-02 01:21:00,29959.07,29971.65,29946.56,29963.73,8.222686,246382.36
2024-01-02 01:22:00,29980.08,29988.15,29973.80,29980.50,12.543585,376062.94
2024-01-02 01:23:00,29986.63,29995.31,29983.84,29991.60,11.184778,335449.39
2024-01-02 01:24:00,30020.61,30032.59,30014.30,30016.75,10.076302,302457.82
2024-01-02 01:25:00,30029.53,30038.22,30016.67,30017.90,14.136203,424339.08
2024-01-02 01:26:00,30011.17,30021.82,30007.75,30012.77,14.804451,444322.60
2024-01-02 01:27:00,30053.99,30058.95,30046.37,30056.46,14.384663,432352.09
2024-01-02 01:28:00,30047.37,30062.77,30042.65,30047.11,13.394281,402459.49
2024-01-02 01:29:00,30052.32,30064.68,30041.57,30059.48,12.644103,380075.11
2024-01-02 01:30:00,30087.86,30102.50,30087.67,30090.34,11.941630,359327.74
2024-01-02 01:31:00,30094.50,30096.77,30081.65,30093.36,15.222443,458094.49
2024-01-02 01:32:00,30037.41,30045.63,30031.29,30039.18,7.645418,229662.11
2024-01-02 01:33:00,30017.93,30036.41,30005.98,30020.37,13.262587,398147.72
2024-01-02 01:34:00,30011.27,30026.41,30001.77,30015.35,13.029415,391082.49
2024-01-02 01:35:00,30038.80,30046.44,30015.25,30032.22,13.727449,412265.79
2024-01-02 01:36:00,30051.31,30066.46,30033.41,30045.39,12.392492,372337.22
2024-01-02 01:37:00,30094.79,30106.96,30090.15,30095.83,18.451843,555323.59
2024-01-02 01:38:00,30075.42,30084.90,30066.28,30083.00,15.801757,475364.21
2024-01-02 01:39:00,30083.48,30083.57,30070.71,30081.48,15.142046,455495.17
2024-01-02 01:40:00,30073.76,30073.93,30059.40,30068.90,10.863180,326643.85
2024-01-02 01:41:00,30068.35,30083.71,30058.63,30071.19,15.373321,462294.10
2024-01-02 01:42:00,30082.74,30090.63,30082.47,30086.69,14.316585,430738.71
2024-01-02 01:43:00,30075.58,30084.84,30066.40,30075.62,13.572673,408206.62
2024-01-02 01:44:00,30090.81,30100.24,30067.15,30078.59,12.998330,390971.37
2024-01-02 01:45:00,30068.04,30068.46,30063.05,30065.76,15.568904,468090.89
2024-01-02 01:46:00,30059.25,30060.28,30045.99,30057.98,13.609768,409082.15
2024-01-02 01:47:00,30077.60,30079.67,30074.79,30077.32,10.134135,304807.67
2024-01-02 01:48:00,30052.71,30066.02,30042.10,30061.70,10.660005,320457.88
2024-01-02 01:49:00,30006.26,30013.94,30005.53,30009.58,12.093834,362930.86
2024-01-02 01:50:00,30007.12,30022.56,30003.76,30015.57,12.094488,363022.91
2024-01-02 01:51:00,30013.21,30037.87,30010.49,30026.48,13.673476,410566.39
2024-01-02 01:52:00,30014.80,30028.43,30005.17,30017.88,12.880729,386652.17
2024-01-02 01:53:00,30007.20,30014.39,29999.07,30004.62,13.672163,410228.02
2024-01-02 01:54:00,29988.39,29992.29,29978.76,29989.63,13.411592,402208.63
2024-01-02 01:55:00,29985.94,29993.25,29981.13,29984.88,14.699166,440752.67
2024-01-02 01:56:00,29979.38,29982.24,29974.08,29974.84,13.728418,411507.14
2024-01-02 01:57:00,29940.34,29943.80,29939.01,29941.60,14.492156,433918.41
2024-01-02 01:58:00,29875.21,29891.48,29869.30,29883.53,17.838076,533064.64
2024-01-02 01:59:00,29886.62,29904.43,29862.35,29880.63,7.027279,209979.52
2024-01-02 02:00:00,29861.07,29880.30,29858.95,29868.18,9.899245,295672.39
2024-01-02 02:01:00,29902.33,29907.00,29893.61,29899.07,9.235579,276135.24
2024-01-02 02:02:00,29887.52,29894.27,29877.62,29881.62,10.615370,317204.50
2024-01-02 02:03:00,29854.84,29880.04,29853.64,29867.57,16.127860,481699.98
2024-01-02 02:04:00,29882.10,29885.72,29868.68,29884.70,11.230135,335609.16
2024-01-02 02:05:00,29875.73,29883.45,29872.60,29878.69,13.653659,407953.42
2024-01-02 02:06:00,29936.43,29952.20,29922.59,29933.76,11.819327,353796.88
2024-01-02 02:07:00,29910.23,29922.80,29909.59,29911.49,8.368649,250318.76
2024-01-02 02:08:00,29946.25,29947.68,29944.55,29947.26,13.539647,405475.35
2024-01-02 02:09:00,29929.17,29939.12,29919.01,29928.87,9.543885,285637.68
2024-01-02 02:10:00,29936.89,29938.98,29918.52,29929.27,10.056548,300985.09
2024-01-02 02:11:00,29943.68,29944.50,29941.59,29944.19,11.166284,334365.34
2024-01-02 02:12:00,29963.37,29966.78,29952.54,29956.73,15.370621,460453.61
2024-01-02 02:13:00,29980.66,29996.84,29974.72,29975.00,13.205894,395846.66
2024-01-02 02:14:00,29967.35,29972.68,29961.45,29971.62,13.012339,390000.86
2024-01-02 02:15:00,29987.35,29997.06,29983.15,29988.55,10.201467,305927.21
2024-01-02 02:16:00,29988.54,29998.49,29987.16,29990.55,13.599315,407850.88
2024-01-02 02:17:00,30005.86,30014.44,30004.90,30014.00,6.459490,193875.15
2024-01-02 02:18:00,30014.39,30026.89,30003.75,30015.35,12.376525,371485.77
2024-01-02 02:19:00,29956.66,29961.63,29955.76,29959.04,9.710962,290931.07
2024-01-02 02:20:00,29933.51,29941.24,29924.55,29932.27,13.463003,402978.19
2024-01-02 02:21:00,29935.34,29939.08,29934.86,29938.19,12.447915,372667.99
2024-01-02 02:22:00,29897.96,29916.21,29896.98,29897.99,19.409439,580303.31
2024-01-02 02:23:00,29869.62,29880.31,29862.88,29873.68,8.903666,265985.24
2024-01-02 02:24:00,29868.53,29875.48,29864.04,29867.76,10.193567,304459.07
2024-01-02 02:25:00,29857.65,29863.57,29846.70,29861.18,9.506103,283863.46
2024-01-02 02:26:00,29831.93,29836.94,29820.49,29832.28,8.002293,238726.64
2024-01-02 02:27:00,29785.54,29791.81,29771.23,29785.87,13.182036,392638.48
2024-01-02 02:28:00,29754.82,29764.06,29743.93,29760.33,11.764713,350121.74
2024-01-02 02:29:00,29786.22,29793.39,29770.44,29787.82,7.577429,225715.12
2024-01-02 02:30:00,29789.31,29791.48,29777.90,29789.97,14.618106,435472.90
2024-01-02 02:31:00,29768.19,29786.28,29763.05,29777.41,11.774458,350612.87
2024-01-02 02:32:00,29740.15,29740.27,29728.99,29735.77,16.307224,484907.90
2024-01-02 02:33:00,29725.20,29732.99,29711.30,29728.38,15.234528,452897.88
2024-01-02 02:34:00,29724.74,29735.96,29714.28,29726.87,11.069481,329061.05
2024-01-02 02:35:00,29738.29,29756.83,29732.78,29738.38,13.539879,402654.04
2024-01-02 02:36:00,29783.50,29787.30,29783.47,29784.25,10.788620,321331.01
2024-01-02 02:37:00,29750.88,29766.20,29747.17,29755.47,14.552891,433028.09
2024-01-02 02:38:00,29747.56,29758.82,29729.82,29750.74,6.756809,201020.08
2024-01-02 02:39:00,29765.42,29767.99,29759.20,29764.74,16.616675,494590.97
2024-01-02 02:40:00,29772.34,29781.77,29755.48,29761.57,7.712580,229538.50
2024-01-02 02:41:00,29728.20,29733.96,29721.47,29726.10,13.678150,406598.06
2024-01-02 02:42:00,29713.50,29725.34,29706.29,29707.94,12.858324,381994.34
2024-01-02 02:43:00,29713.20,29714.16,29692.60,29713.19,7.597565,225747.93
2024-01-02 02:44:00,29741.60,29752.47,29737.63,29738.13,17.061251,507369.71
2024-01-02 02:45:00,29739.80,29743.55,29730.24,29734.65,14.714745,437537.80
2024-01-02 02:46:00,29706.12,29720.86,29698.44,29698.49,16.135770,479208.05
2024-01-02 02:47:00,29683.86,29686.99,29679.43,29685.09,14.111792,418909.87
2024-01-02 02:48:00,29710.68,29714.78,29695.24,29707.43,13.250542,393639.49
2024-01-02 02:49:00,29690.49,29708.22,29688.21,29698.58,16.571048,492136.55
2024-01-02 02:50:00,29703.71,29716.74,29695.76,29708.10,8.940266,265598.35
2024-01-02 02:51:00,29717.67,29739.33,29697.99,29712.11,10.552836,313547.01
2024-01-02 02:52:00,29736.10,29750.03,29731.49,29735.61,10.514057,312641.88
2024-01-02 02:53:00,29755.75,29764.74,29753.25,29759.71,11.196742,333211.83
2024-01-02 02:54:00,29712.73,29734.09,29697.75,29707.66,16.058896,477072.29
2024-01-02 02:55:00,29664.82,29671.87,29663.31,29665.23,13.569346,402537.72
2024-01-02 02:56:00,29632.10,29638.82,29624.67,29632.92,15.718519,465785.61
2024-01-02 02:57:00,29662.67,29676.39,29647.12,29665.04,10.156072,301280.31
2024-01-02 02:58:00,29683.16,29691.97,29670.59,29678.43,12.118209,359649.40
